response_id,team_id,department,country,region,gender_group,age_band,job_level,tenure_band,work_model,shift_worker,responded,submitted_date,enps,bel_01,bel_02,bel_03,voi_01,voi_02,voi_03,psy_01,psy_02,psy_03,fair_01,fair_02,fair_03,ldr_01,ldr_02,ldr_03,inc_out_01,inc_out_02,inc_out_03
R00165,T008,Operations,US,North America,Women,60+,Individual contributor,< 1 year,Onsite,1,1,2026-05-05,9,4,4,3,5,4,5,3,3,5,4,5,5,4,4,3,4,3,4
R00166,T008,Operations,US,North America,Non-binary / self-described,60+,Individual contributor,10 years +,Onsite,1,1,2026-05-05,6,5,5,4,4,4,4,2,2,3,3,4,4,4,5,4,5,3,3
R00167,T008,Operations,US,North America,Women,40-49,Individual contributor,6-10 years,Onsite,1,1,2026-05-16,9,4,3,4,3,4,4,3,2,4,4,3,4,4,4,4,5,3,4
R00168,T008,Operations,US,North America,Women,18-29,Individual contributor,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00169,T008,Operations,US,North America,Women,18-29,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00170,T008,Operations,US,North America,Women,40-49,Individual contributor,< 1 year,Remote,0,0,,,,,,,,,,,,,,,,,,,,
R00171,T008,Operations,US,North America,Men,30-39,Individual contributor,10 years +,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00172,T008,Operations,US,North America,Women,18-29,Team lead,< 1 year,Onsite,1,1,2026-05-04,10,4,4,4,4,5,5,3,2,2,5,5,5,3,5,4,5,5,4
R00173,T008,Operations,US,North America,Men,40-49,Manager,3-5 years,Onsite,1,1,2026-05-13,5,3,3,3,3,3,3,4,4,3,3,2,4,5,4,4,3,4,3
R00174,T008,Operations,US,North America,Women,30-39,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00175,T008,Operations,US,North America,Men,30-39,Individual contributor,3-5 years,Onsite,1,1,2026-05-08,9,5,5,5,3,4,4,1,2,4,3,4,3,5,5,5,4,4,4
R00176,T008,Operations,US,North America,Men,30-39,Individual contributor,6-10 years,Onsite,0,1,2026-05-04,8,4,3,3,4,4,3,3,3,3,4,4,4,2,3,3,4,2,3
R00177,T008,Operations,US,North America,Women,30-39,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00178,T008,Operations,US,North America,Women,50-59,Individual contributor,10 years +,Onsite,1,1,2026-05-22,9,4,4,4,4,4,2,3,3,4,2,2,4,2,4,4,5,4,4
R00179,T008,Operations,US,North America,Men,30-39,Individual contributor,3-5 years,Onsite,1,1,2026-05-21,6,5,4,4,3,4,4,3,4,3,3,3,2,4,3,4,3,3,3
R00180,T008,Operations,US,North America,Men,40-49,Individual contributor,< 1 year,Onsite,1,1,2026-05-06,7,5,4,4,4,5,5,3,3,2,4,4,4,3,3,2,5,4,4
R00181,T009,Operations,DE,EMEA,Men,40-49,Individual contributor,1-2 years,Onsite,0,1,2026-05-11,6,3,5,3,2,2,2,3,4,2,2,1,2,4,5,3,4,2,1
R00182,T009,Operations,DE,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,1,1,2026-05-06,5,4,3,4,1,2,3,3,5,4,2,3,4,5,4,3,3,4,4
R00183,T009,Operations,DE,EMEA,Non-binary / self-described,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-13,7,5,4,4,3,2,3,4,4,5,2,1,2,4,5,5,3,4,4
R00184,T009,Operations,DE,EMEA,Men,18-29,Team lead,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00185,T009,Operations,DE,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00186,T009,Operations,DE,EMEA,Women,18-29,Individual contributor,10 years +,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00187,T009,Operations,DE,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-06,6,5,5,5,3,2,3,2,3,4,3,3,3,3,4,5,4,3,2
R00188,T009,Operations,DE,EMEA,Men,30-39,Individual contributor,< 1 year,Onsite,1,1,2026-05-04,6,4,4,3,3,2,3,4,3,5,3,3,5,4,3,3,3,4,4
R00189,T009,Operations,DE,EMEA,Men,30-39,Individual contributor,1-2 years,Onsite,1,1,2026-05-21,6,3,3,2,2,4,2,3,3,3,3,4,5,4,3,4,4,3,4
R00190,T009,Operations,DE,EMEA,Men,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-05,10,4,4,4,4,4,3,4,4,4,4,5,5,4,4,3,4,5,5
R00191,T009,Operations,DE,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,0,1,2026-05-15,6,3,4,2,4,3,4,2,2,3,2,2,4,5,5,5,4,3,3
R00192,T009,Operations,DE,EMEA,Men,18-29,Individual contributor,1-2 years,Onsite,1,1,2026-05-15,8,5,4,3,4,3,2,4,4,5,4,5,4,5,4,4,5,5,5
R00193,T009,Operations,DE,EMEA,Men,30-39,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00194,T009,Operations,DE,EMEA,Men,18-29,Individual contributor,6-10 years,Hybrid,0,1,2026-05-05,6,3,4,4,2,3,2,3,3,5,4,4,4,3,4,3,3,3,3
R00195,T009,Operations,DE,EMEA,Non-binary / self-described,40-49,Individual contributor,10 years +,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R00196,T009,Operations,DE,EMEA,Women,30-39,Individual contributor,6-10 years,Onsite,0,1,2026-05-08,6,4,3,3,3,3,4,1,2,1,2,3,4,3,3,3,4,2,4
R00197,T009,Operations,DE,EMEA,Women,18-29,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00198,T009,Operations,DE,EMEA,Women,40-49,Individual contributor,6-10 years,Hybrid,0,1,2026-05-17,6,1,2,1,2,4,2,3,3,4,3,4,4,3,2,3,3,4,3
R00199,T009,Operations,DE,EMEA,Women,40-49,Team lead,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00200,T009,Operations,DE,EMEA,Men,18-29,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00201,T009,Operations,DE,EMEA,Women,30-39,Team lead,3-5 years,Onsite,1,1,2026-05-04,7,3,4,3,1,3,2,1,3,2,2,2,2,5,5,4,3,3,2
R00202,T009,Operations,DE,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,1,1,2026-05-22,5,5,4,5,2,1,2,3,2,3,3,3,2,5,4,4,3,2,3
R00203,T009,Operations,DE,EMEA,Men,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-19,7,2,2,2,4,5,3,3,2,4,4,3,4,3,3,3,2,4,3
R00204,T009,Operations,DE,EMEA,Women,30-39,Team lead,10 years +,Onsite,0,1,2026-05-05,7,5,5,4,3,5,5,2,2,3,2,4,5,4,4,5,4,4,3
R00205,T010,Operations,PL,EMEA,Non-binary / self-described,30-39,Individual contributor,6-10 years,Remote,0,1,2026-05-15,6,2,3,3,3,2,2,3,5,5,2,2,3,3,3,2,3,2,3
R00206,T010,Operations,PL,EMEA,Women,40-49,Team lead,< 1 year,Onsite,1,1,2026-05-08,10,5,5,4,2,3,4,3,3,3,3,2,2,4,5,4,3,3,4
R00207,T010,Operations,PL,EMEA,Men,30-39,Individual contributor,3-5 years,Onsite,1,1,2026-05-20,8,3,4,2,2,2,2,2,3,3,3,3,3,5,5,4,5,4,4
R00208,T010,Operations,PL,EMEA,Men,30-39,Manager,3-5 years,Onsite,0,1,2026-05-05,6,5,4,5,4,3,4,3,4,5,2,2,3,5,5,4,3,1,4
R00209,T010,Operations,PL,EMEA,Men,40-49,Individual contributor,< 1 year,Onsite,1,1,2026-05-04,9,4,5,5,4,2,3,5,3,5,2,2,4,5,5,4,5,4,4
R00210,T010,Operations,PL,EMEA,Women,18-29,Individual contributor,3-5 years,Onsite,1,1,2026-05-20,5,2,4,3,3,1,1,2,3,4,5,3,3,4,4,4,4,4,3
R00211,T010,Operations,PL,EMEA,Women,30-39,Team lead,6-10 years,Onsite,1,1,2026-05-22,8,3,5,4,4,3,2,3,2,3,3,2,4,3,5,3,4,5,4
R00212,T010,Operations,PL,EMEA,Men,30-39,Individual contributor,6-10 years,Onsite,1,1,2026-05-04,7,3,5,3,4,4,4,2,2,3,3,2,3,5,4,4,5,3,3
R00213,T010,Operations,PL,EMEA,Women,30-39,Manager,< 1 year,Onsite,1,1,2026-05-06,10,5,5,5,4,4,4,5,3,4,3,4,4,4,5,4,5,5,5
R00214,T010,Operations,PL,EMEA,Women,50-59,Team lead,3-5 years,Onsite,1,1,2026-05-16,8,2,5,4,5,5,4,4,4,4,2,2,3,2,3,3,4,4,2
R00215,T010,Operations,PL,EMEA,Women,60+,Individual contributor,10 years +,Onsite,1,1,2026-05-22,7,3,4,4,3,3,3,2,3,3,4,3,4,3,4,2,3,3,3
R00216,T010,Operations,PL,EMEA,Women,60+,Team lead,3-5 years,Remote,0,1,2026-05-15,8,5,5,5,4,4,4,5,5,4,2,3,4,5,5,5,5,4,4
R00217,T010,Operations,PL,EMEA,Non-binary / self-described,50-59,Senior leader,< 1 year,Onsite,1,1,2026-05-21,7,4,4,5,3,4,3,2,4,3,1,3,4,5,5,5,4,3,4
R00218,T010,Operations,PL,EMEA,Men,40-49,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00219,T010,Operations,PL,EMEA,Women,18-29,Team lead,10 years +,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00220,T010,Operations,PL,EMEA,Men,40-49,Individual contributor,3-5 years,Onsite,1,1,2026-05-09,7,3,3,4,3,3,4,2,2,3,4,4,3,4,5,4,4,5,3
R00221,T010,Operations,PL,EMEA,Women,30-39,Individual contributor,6-10 years,Onsite,0,1,2026-05-05,10,4,5,5,5,5,4,1,3,1,3,3,3,5,5,5,5,4,4
R00222,T010,Operations,PL,EMEA,Women,50-59,Individual contributor,1-2 years,Onsite,1,1,2026-05-16,7,3,3,3,5,4,4,4,5,5,2,3,4,4,5,4,4,2,4
R00223,T010,Operations,PL,EMEA,Women,30-39,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00224,T010,Operations,PL,EMEA,Women,30-39,Individual contributor,3-5 years,Onsite,0,1,2026-05-16,5,4,4,3,2,2,3,4,4,5,1,2,2,5,4,5,4,2,3
R00225,T010,Operations,PL,EMEA,Women,18-29,Individual contributor,< 1 year,Onsite,1,1,2026-05-04,9,5,4,4,2,2,2,3,2,4,4,4,2,5,5,5,4,5,4
R00226,T010,Operations,PL,EMEA,Women,50-59,Individual contributor,< 1 year,Onsite,1,1,2026-05-06,7,4,4,4,1,2,3,2,4,3,3,3,4,5,5,4,3,5,3
R00227,T010,Operations,PL,EMEA,Women,18-29,Individual contributor,6-10 years,Onsite,1,1,2026-05-10,7,4,4,3,4,4,2,3,2,3,2,3,4,5,4,3,5,3,3
R00228,T010,Operations,PL,EMEA,Women,18-29,Team lead,6-10 years,Hybrid,0,1,2026-05-07,6,3,2,2,3,2,2,3,4,3,3,3,4,5,5,5,3,3,3
R00229,T010,Operations,PL,EMEA,Men,40-49,Team lead,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00230,T010,Operations,PL,EMEA,Women,18-29,Individual contributor,10 years +,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00231,T010,Operations,PL,EMEA,Women,60+,Individual contributor,3-5 years,Hybrid,0,1,2026-05-11,9,2,3,2,4,5,4,2,1,2,3,2,4,4,3,4,4,4,4
R00232,T010,Operations,PL,EMEA,Women,18-29,Individual contributor,1-2 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R00233,T011,Operations,IN,APAC,Women,18-29,Team lead,6-10 years,Onsite,1,1,2026-05-06,9,5,5,5,1,3,1,4,4,5,4,3,4,2,2,2,3,4,4
R00234,T011,Operations,IN,APAC,Men,30-39,Team lead,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00235,T011,Operations,IN,APAC,Women,50-59,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00236,T011,Operations,IN,APAC,Women,30-39,Senior leader,10 years +,Hybrid,0,1,2026-05-15,9,5,4,5,4,4,4,4,5,5,5,4,4,4,3,5,5,5,5
R00237,T011,Operations,IN,APAC,Men,30-39,Individual contributor,10 years +,Remote,0,1,2026-05-21,10,4,3,4,5,4,5,2,2,3,4,4,3,4,4,4,5,5,5
R00238,T011,Operations,IN,APAC,Men,50-59,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00239,T011,Operations,IN,APAC,Women,40-49,Senior leader,1-2 years,Onsite,1,1,2026-05-17,7,2,3,2,5,4,4,4,3,4,4,4,5,3,3,2,4,3,2
R00240,T011,Operations,IN,APAC,Men,60+,Individual contributor,3-5 years,Onsite,1,1,2026-05-22,6,1,3,4,4,3,2,5,4,4,2,3,3,2,3,2,3,3,2
R00241,T011,Operations,IN,APAC,Women,50-59,Individual contributor,3-5 years,Onsite,0,1,2026-05-07,8,3,2,3,4,3,4,3,3,2,4,2,4,5,3,4,3,3,2
R00242,T011,Operations,IN,APAC,Women,30-39,Individual contributor,3-5 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R00243,T011,Operations,IN,APAC,Women,40-49,Individual contributor,1-2 years,Hybrid,0,1,2026-05-06,9,2,4,3,4,4,4,3,3,2,2,3,4,2,4,3,4,3,3
R00244,T011,Operations,IN,APAC,Women,18-29,Senior leader,< 1 year,Hybrid,0,1,2026-05-21,8,4,5,4,2,3,4,4,4,4,4,4,4,3,2,3,5,4,3
R00245,T011,Operations,IN,APAC,Women,50-59,Individual contributor,1-2 years,Onsite,0,1,2026-05-22,8,5,4,4,3,3,4,3,5,4,3,3,4,4,3,3,4,3,3
R00246,T011,Operations,IN,APAC,Women,30-39,Individual contributor,< 1 year,Onsite,1,1,2026-05-06,8,4,3,3,5,4,4,4,4,5,4,3,3,3,3,3,4,4,3
R00247,T011,Operations,IN,APAC,Women,30-39,Individual contributor,6-10 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00248,T011,Operations,IN,APAC,Women,50-59,Individual contributor,1-2 years,Onsite,1,1,2026-05-14,7,4,5,5,3,4,2,5,4,4,3,4,3,3,3,3,4,4,4
R00249,T011,Operations,IN,APAC,Women,60+,Individual contributor,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00250,T011,Operations,IN,APAC,Men,18-29,Manager,10 years +,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00251,T011,Operations,IN,APAC,Non-binary / self-described,50-59,Team lead,10 years +,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00252,T011,Operations,IN,APAC,Men,18-29,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00253,T011,Operations,IN,APAC,Women,30-39,Manager,1-2 years,Onsite,1,1,2026-05-22,8,3,4,5,3,3,3,4,4,5,4,4,4,3,3,2,4,5,4
R00254,T011,Operations,IN,APAC,Men,60+,Individual contributor,1-2 years,Onsite,1,1,2026-05-21,7,4,4,5,2,4,3,3,3,4,3,2,3,3,4,3,3,3,4
R00255,T011,Operations,IN,APAC,Men,40-49,Manager,6-10 years,Remote,0,1,2026-05-15,10,3,4,4,4,3,4,4,2,5,2,4,4,3,4,3,3,4,4
R00256,T011,Operations,IN,APAC,Women,30-39,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00257,T011,Operations,IN,APAC,Women,18-29,Individual contributor,6-10 years,Onsite,1,1,2026-05-04,8,3,2,2,1,3,2,4,4,4,2,3,4,4,4,3,4,2,1
R00258,T011,Operations,IN,APAC,Women,18-29,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00259,T011,Operations,IN,APAC,Men,40-49,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00260,T011,Operations,IN,APAC,Women,50-59,Individual contributor,< 1 year,Onsite,1,1,2026-05-15,7,5,5,5,4,3,4,3,3,3,4,3,4,3,4,3,4,3,3
R00261,T011,Operations,IN,APAC,Women,50-59,Individual contributor,1-2 years,Remote,0,1,2026-05-11,8,4,5,4,3,5,3,2,4,4,3,3,3,2,4,2,5,4,3
R00262,T011,Operations,IN,APAC,Men,18-29,Individual contributor,10 years +,Onsite,1,1,2026-05-17,3,2,2,2,3,2,3,1,1,3,5,3,4,3,2,4,2,2,2
R00263,T011,Operations,IN,APAC,Men,40-49,Individual contributor,< 1 year,Onsite,1,1,2026-05-08,6,5,5,4,3,2,1,1,3,3,3,2,4,2,4,3,5,5,2
R00264,T011,Operations,IN,APAC,Men,40-49,Individual contributor,1-2 years,Onsite,1,1,2026-05-06,8,3,3,2,4,5,4,4,2,4,4,3,4,2,2,2,4,4,3
R00265,T011,Operations,IN,APAC,Men,30-39,Individual contributor,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00266,T011,Operations,IN,APAC,Men,40-49,Individual contributor,6-10 years,Onsite,1,1,2026-05-04,6,4,4,2,3,4,4,2,1,3,3,3,4,2,2,1,4,2,3
R00267,T011,Operations,IN,APAC,Women,18-29,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00268,T011,Operations,IN,APAC,Men,30-39,Individual contributor,10 years +,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00269,T011,Operations,IN,APAC,Women,50-59,Individual contributor,< 1 year,Onsite,1,1,2026-05-18,7,5,4,4,2,4,3,4,2,3,3,4,4,2,4,2,3,3,3
R00270,T011,Operations,IN,APAC,Women,30-39,Individual contributor,10 years +,Hybrid,0,1,2026-05-05,7,5,4,4,3,2,4,3,3,4,2,2,2,4,3,4,2,3,2
R00271,T011,Operations,IN,APAC,Women,18-29,Individual contributor,10 years +,Onsite,1,1,2026-05-07,7,3,3,3,2,3,3,2,3,3,2,2,3,4,4,4,4,2,2
R00272,T011,Operations,IN,APAC,Women,40-49,Individual contributor,< 1 year,Onsite,1,1,2026-05-08,4,3,4,3,4,4,4,1,2,3,2,3,3,4,4,3,5,2,4
R00273,T011,Operations,IN,APAC,Women,60+,Team lead,< 1 year,Hybrid,0,1,2026-05-21,7,2,3,3,4,3,5,3,4,3,4,5,5,2,3,3,4,3,4
R00274,T011,Operations,IN,APAC,Men,30-39,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00275,T011,Operations,IN,APAC,Women,18-29,Individual contributor,1-2 years,Hybrid,0,1,2026-05-15,8,4,4,3,3,4,1,2,3,3,5,3,2,3,4,3,4,4,4
R00276,T011,Operations,IN,APAC,Men,18-29,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00277,T011,Operations,IN,APAC,Women,50-59,Team lead,3-5 years,Remote,0,1,2026-05-19,4,2,2,3,5,5,5,3,3,4,3,2,3,4,3,2,3,1,2
R00278,T011,Operations,IN,APAC,Men,18-29,Individual contributor,1-2 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00279,T011,Operations,IN,APAC,Men,50-59,Team lead,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00280,T011,Operations,IN,APAC,Women,30-39,Individual contributor,1-2 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00281,T011,Operations,IN,APAC,Women,18-29,Individual contributor,< 1 year,Hybrid,0,1,2026-05-06,7,5,4,4,3,4,5,4,3,5,2,2,3,3,4,4,4,3,3
R00282,T011,Operations,IN,APAC,Men,40-49,Individual contributor,6-10 years,Onsite,1,1,2026-05-07,5,4,1,2,5,5,4,2,2,2,3,3,3,4,4,4,5,3,5
R00283,T011,Operations,IN,APAC,Men,50-59,Team lead,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00284,T011,Operations,IN,APAC,Women,50-59,Individual contributor,6-10 years,Onsite,1,1,2026-05-18,8,3,4,3,2,3,3,5,3,4,3,3,3,5,4,4,3,4,2
R00285,T011,Operations,IN,APAC,Men,18-29,Team lead,1-2 years,Hybrid,0,1,2026-05-04,8,5,3,4,5,5,3,3,3,2,5,3,3,4,2,4,5,4,4
R00286,T012,Operations,IN,APAC,Women,30-39,Individual contributor,3-5 years,Hybrid,0,1,2026-05-22,5,2,3,3,3,3,2,1,2,1,2,1,3,2,1,3,1,2,2
R00287,T012,Operations,IN,APAC,Men,30-39,Individual contributor,< 1 year,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R00288,T012,Operations,IN,APAC,Women,18-29,Individual contributor,3-5 years,Onsite,1,1,2026-05-05,7,3,2,2,1,2,3,3,2,1,5,3,5,3,4,2,4,3,2
R00289,T012,Operations,IN,APAC,Men,18-29,Team lead,3-5 years,Onsite,0,1,2026-05-12,7,5,4,5,4,3,3,2,2,3,4,3,3,4,5,2,4,3,3
R00290,T012,Operations,IN,APAC,Women,30-39,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00291,T012,Operations,IN,APAC,Men,40-49,Individual contributor,6-10 years,Onsite,0,1,2026-05-04,5,3,3,3,2,3,4,3,4,3,2,2,3,5,3,3,3,2,2
R00292,T012,Operations,IN,APAC,Women,30-39,Individual contributor,1-2 years,Hybrid,0,0,,,,,,,,,,,,,,,,,,,,
R00293,T012,Operations,IN,APAC,Men,40-49,Team lead,3-5 years,Onsite,1,1,2026-05-17,7,3,4,3,1,2,2,4,3,3,3,3,2,4,2,3,5,3,4
R00294,T012,Operations,IN,APAC,Women,30-39,Individual contributor,< 1 year,Onsite,1,1,2026-05-20,6,4,3,4,4,4,3,3,2,2,3,3,4,3,3,2,3,4,2
R00295,T012,Operations,IN,APAC,Women,40-49,Individual contributor,1-2 years,Onsite,1,1,2026-05-09,8,2,2,1,4,3,4,3,4,4,3,2,3,2,2,3,4,2,4
R00296,T012,Operations,IN,APAC,Women,40-49,Individual contributor,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00297,T012,Operations,IN,APAC,Men,50-59,Individual contributor,3-5 years,Onsite,1,1,2026-05-06,8,3,4,3,1,2,2,2,3,4,2,4,5,2,2,2,4,2,2
R00298,T012,Operations,IN,APAC,Men,18-29,Team lead,3-5 years,Hybrid,0,1,2026-05-12,4,2,3,1,3,3,3,2,2,2,4,4,3,2,4,4,3,2,4
R00299,T012,Operations,IN,APAC,Women,18-29,Individual contributor,1-2 years,Onsite,1,1,2026-05-04,8,5,5,4,3,2,2,3,3,3,2,3,3,1,5,3,3,4,3
R00300,T012,Operations,IN,APAC,Women,60+,Individual contributor,3-5 years,Onsite,1,1,2026-05-22,7,2,2,3,2,1,2,2,3,3,2,2,2,3,2,3,4,2,3
R00301,T012,Operations,IN,APAC,Men,60+,Manager,3-5 years,Onsite,0,1,2026-05-15,4,4,4,3,3,4,5,3,2,2,2,2,2,4,4,4,5,2,4
R00302,T012,Operations,IN,APAC,Women,30-39,Team lead,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00303,T012,Operations,IN,APAC,Non-binary / self-described,60+,Senior leader,1-2 years,Onsite,1,1,2026-05-15,7,3,4,4,4,4,4,4,4,5,3,2,2,4,3,2,5,4,3
R00304,T012,Operations,IN,APAC,Women,30-39,Individual contributor,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00305,T012,Operations,IN,APAC,Women,30-39,Individual contributor,1-2 years,Onsite,0,1,2026-05-21,6,4,4,1,3,3,3,2,1,3,3,3,4,3,3,2,1,3,2
R00306,T012,Operations,IN,APAC,Women,40-49,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00307,T012,Operations,IN,APAC,Women,40-49,Individual contributor,1-2 years,Onsite,1,1,2026-05-05,6,3,3,2,3,2,4,1,1,1,3,2,4,5,5,4,4,2,4
R00308,T012,Operations,IN,APAC,Women,18-29,Team lead,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00309,T012,Operations,IN,APAC,Women,30-39,Team lead,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00310,T012,Operations,IN,APAC,Men,30-39,Individual contributor,10 years +,Hybrid,0,1,2026-05-07,6,5,5,4,3,3,5,2,2,3,3,2,3,2,2,4,4,4,3
R00311,T013,Operations,DE,EMEA,Men,60+,Individual contributor,6-10 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00312,T013,Operations,DE,EMEA,Men,18-29,Individual contributor,3-5 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00313,T013,Operations,DE,EMEA,Men,50-59,Individual contributor,3-5 years,Onsite,1,1,2026-05-04,4,4,3,4,4,3,1,3,4,4,4,5,5,5,5,5,3,2,2
R00314,T013,Operations,DE,EMEA,Men,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-09,8,4,5,3,4,4,5,4,4,4,3,5,3,3,3,3,5,3,4
R00315,T013,Operations,DE,EMEA,Women,18-29,Individual contributor,< 1 year,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00316,T013,Operations,DE,EMEA,Women,18-29,Team lead,6-10 years,Hybrid,0,1,2026-05-04,5,2,3,1,2,3,2,3,3,3,3,5,2,4,3,4,4,3,3
R00317,T013,Operations,DE,EMEA,Non-binary / self-described,40-49,Individual contributor,6-10 years,Onsite,0,1,2026-05-04,6,5,5,5,2,1,3,1,1,2,2,3,2,3,4,4,3,2,3
R00318,T013,Operations,DE,EMEA,Women,40-49,Individual contributor,6-10 years,Onsite,0,1,2026-05-15,6,2,2,2,5,4,5,2,2,1,2,2,3,3,4,3,2,2,1
R00319,T013,Operations,DE,EMEA,Men,60+,Individual contributor,10 years +,Onsite,0,1,2026-05-19,6,2,3,3,4,5,4,1,1,3,1,1,4,2,4,3,3,3,3
R00320,T013,Operations,DE,EMEA,Non-binary / self-described,50-59,Team lead,< 1 year,Onsite,1,1,2026-05-21,7,4,4,3,2,3,3,4,4,4,3,3,4,4,2,4,4,2,4
R00321,T013,Operations,DE,EMEA,Men,40-49,Individual contributor,3-5 years,Onsite,0,1,2026-05-10,8,2,2,4,3,2,3,4,4,4,3,2,2,3,4,2,3,3,2
R00322,T013,Operations,DE,EMEA,Women,40-49,Team lead,< 1 year,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00323,T013,Operations,DE,EMEA,Men,40-49,Manager,6-10 years,Onsite,1,0,,,,,,,,,,,,,,,,,,,,
R00324,T013,Operations,DE,EMEA,Women,18-29,Individual contributor,3-5 years,Onsite,0,1,2026-05-05,9,3,3,3,3,4,3,4,4,3,3,2,2,4,3,4,4,4,4
R00325,T013,Operations,DE,EMEA,Women,40-49,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00326,T013,Operations,DE,EMEA,Women,18-29,Team lead,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
R00327,T013,Operations,DE,EMEA,Men,40-49,Team lead,1-2 years,Onsite,0,1,2026-05-20,6,3,4,4,1,2,1,2,2,4,4,4,5,3,3,3,3,2,2
R00328,T013,Operations,DE,EMEA,Women,18-29,Individual contributor,1-2 years,Onsite,1,1,2026-05-22,8,3,4,3,3,3,4,3,3,2,4,3,3,5,5,3,4,4,4
R00329,T013,Operations,DE,EMEA,Women,60+,Manager,1-2 years,Onsite,1,1,2026-05-04,8,4,4,4,3,4,5,1,3,2,4,5,5,2,1,2,4,4,3
R00330,T013,Operations,DE,EMEA,Women,50-59,Individual contributor,3-5 years,Onsite,0,0,,,,,,,,,,,,,,,,,,,,
